recipe_id,uuid,name,local_image,image_url
3900,d319f9de-d40b-554e-ba59-b237ff20fa67,Cannellini Beans in Tomato Sauce,food_dataset_v2\recipe_images\3900_cannellini_beans_in_tomato_sauce.jpg,cloudflare_url/recipe_images/d319f9de-d40b-554e-ba59-b237ff20fa67.jpg
3309,1575e1da-8b8a-5c04-b060-a607f6d630a9,Cannelloni with Meat Filling,,
3310,9ae7fae4-c163-55e0-a5ec-39e57ff7923a,Cannelloni with Spinach and Ricotta,,
3994,3887a298-f9e2-5c66-aa38-747dda53a873,Cannoli Siciliani,,
4156,5c486c94-2d82-5807-b525-ebb9730900e4,Caper and Olive Sauce,,
3746,a68c0d7f-cb92-50fe-b1ab-4a7cbfe72d89,Caponata,,
3846,f933ce81-4880-5765-96e5-b91213e95f60,Caponata Siciliana,,
3350,ebfef1ef-4c90-551a-9efc-6892bb4eba94,Cappelletti in Broth,,
9239,d3f25df5-d115-5b9a-a424-00f24acfdb4c,Dashimaki Tamago,,
9147,9e1dbf30-68b3-5778-8c5c-fb2c92f02eb2,Datemaki,,
9182,55f4d329-a736-5bdc-8567-38b3f92a69e0,Datemaki,,
8841,298973bc-a8b2-5a3c-8cb6-6ac1e6dd5fdb,Demi-glace Hamburger Set,,
8510,9dac1e02-45ee-51ca-a501-99a336d5274d,Dengaku,,
9041,7a2d48fa-a500-54bc-925c-ae7a45f2d19c,Dengaku Miso,,
9166,6d8d8b6b-6cc8-5006-845a-542e74457a83,Dogo Onsen Dango,,
8920,11c4af32-5075-50fa-9270-c65959d9d615,Dorayaki,,
8461,b0d57287-b9b2-5fdc-8392-4d2db82d7188,Doria,,
8342,fa294fa0-bd57-5bfa-b6a4-678fb2ff258c,Dragon Roll,,
4808,fb759522-658b-5641-9a80-82aa50a736fe,Caldo De Siete Mares,,
4338,da77879f-8550-5ab8-82d9-8ae78010be3c,Caldo Largo De Alvarado,,
4311,ddb5512b-d841-51b5-b7fa-f556e69f8d89,Caldo Michi,,
4305,e699d16d-3113-591d-b051-943e3452154f,Caldo Tlalpeño,,
4308,e92a42b2-630a-5ff4-b3a4-e65ecd34a586,Caldo Xochitl,,
4819,ded3386f-bb5c-5bd4-9dd9-7fc50eb716cc,Camarones Al Mezcal,,
4773,2e1202e8-b0f4-55ee-aaed-ed6f181d6d41,Camarones Al Mojo De Ajo,,
4806,1fa5a10d-cacd-5c9d-846b-b96ec906337e,Camarones Al Tamarindo,,
4810,a6aaa9f5-aa3c-52da-b060-ea20f5f6580d,Camarones Cucarachas,,
4779,f6520757-7962-5637-8f64-ebe19d7e5a52,Camarones Empanizados,,
9351,cc5cf7f0-182b-587c-b3ed-20eff9b48ebb,Breaded Pork Cutlets,,
9938,19c6ded9-2d46-5e5d-97c5-9af7fa90c578,Brigadeiros Portuguese Style,,
9722,63ad0ad7-2dbd-5fed-81f2-202af46180fb,Broa De Milho,,
9759,30d1066e-acda-58a5-ad27-46ee1deb9b12,Broa with Butter and Presunto,,
9608,0e710e6b-c18a-5bf8-95c8-694d41dedc63,Broad Bean Rice,,
9699,a6984165-f4c0-58c3-942e-de08052beb3b,Broad Bean and Bacon Stew,,
10170,09a02146-bb16-5aaf-81b7-079367eca26f,Broad Bean and Mint Salad,,
9671,20f7cd05-3cb1-5adc-aa65-d96eccd331a1,Broad Bean and Mint Soup,,
9853,54f05245-d2f6-5699-a4e0-d106a9c5887c,Broad Beans with Chorizo,,
9919,14a6c703-34d5-5204-9f9a-b9efe80e3b91,Broas De Mel,,
5655,b37c138f-d5ac-5648-ba2e-1d61b0383bba,Bonito Con Tomate,,
5656,a669a898-45b1-5934-99b0-34b8d3e3cf1b,Bonito Del Norte Grilled,,
5375,6d676de6-4395-5471-8336-277963569f40,Boquerones En Vinagre,,
5381,39e441bd-b138-5213-a8be-9082f8001be4,Boquerones Fritos,,
5996,c15a42d4-542b-5707-9c26-1c2c4df56660,Borage with Potato,,
5922,bd8bb8bd-62ee-5004-a18f-2172ab2c7220,Borrachuelos,,
6013,c7157ede-a9bb-5da7-8d07-fadcfe19ad95,Botifarra Amb Mongetes,,
5544,0101f3d0-18ca-5237-b947-b637d59f4d28,Braised Veal Cheeks,,
6242,c19109ea-1f70-52e0-b66f-258c88c66d70,Braised Veal Shank,,
5894,dc688de8-bb42-59cc-b563-81dfdc934339,Brazo De Gitano,,
2620,232c192d-ee59-5de6-b05c-c3a8814eece6,Gai Yang,,
2622,f7ef4667-2572-5786-9881-767ecfe7353f,Gai Yang,,
2969,4aea6354-1c0c-5c9b-8937-492638396aa3,Gai Yang Isan,,
2901,804c7e5c-b925-5415-a7e2-90571a2cb791,Ginger Tea Nam Khing,,
2684,a18087e6-a61b-596f-b0f0-7510d3dc4352,Goong Mae Nam Pao,,
3022,d5bd8e89-2333-5eb4-a098-3bc6413cda0a,Goong Ob Mor Din,,
2673,cf88189e-7cc8-5c75-9687-77db64b5a1fc,Goong Ob Wun Sen,,
2367,2048bf34-779c-5d14-965d-e1a27af8af21,Goong Pad Kratiam,,
2373,d5d4d91a-b18b-5ac9-b1c6-52f0ec1d6ca2,Goong Pad Pong Kari,,
2365,d35331e8-ba76-520a-bfda-7405c21ae63c,Goong Pad Prik Sod,,
6421,909eec29-a19b-5b23-b234-93e6146079d0,Blue Cheese Pastry,,
6866,fb0860f4-d649-5cac-8deb-1b2ce2996be4,Bobrek Sis,,
7223,746d7f4a-d749-527c-9b62-91941fbc9fec,Bodrum Zucchini Flower Stuffed,,
7187,d30817e5-3f28-5adb-bbf7-52aee5896d10,Boiled Egg Breakfast,,
6748,8db88709-e8db-5e25-b575-dd197d2d51bd,Bolu Abant Lake Trout Dish,,
6785,2d79edb3-ea47-5295-9821-393bca238d3a,Bolu Lake Fish Specialty,,
7203,ce040fd8-f01a-523c-8673-034b378c6d33,Bolu Special Pilaf,,
6557,b9412138-c8eb-561d-8c4b-b6fd9f25754d,Borani Spinach Yogurt Meat Stew,,
6688,db92eb26-c2d3-516b-8b3f-2f3ca6fed34a,Borek,,
6426,7eea977f-855d-552a-a230-6c749b744675,Borek Cesitleri,,
1690,1f1faee4-ca4e-550b-8259-21d0c9df4de8,Caramelized Onions,,
1467,0cfce382-d248-5e17-89b4-a4a0d8e51f59,Caramelized Pork Ribs,,
2090,4003ab00-46ca-531d-8951-c6b056ac0bb6,Cardoon Gratin,,
1670,fe542b5b-4faf-59d9-b760-37c5b3b4f6d8,Cardoons with Bone Marrow,,
2196,a0aa26a6-cd9a-5286-b0d8-e0167368db5c,Carnival Doughnuts,,
1905,a501567c-3467-5892-aafe-7ae0ce2cd149,Carnival Fritters,,
1897,55327930-f1d2-5120-97e8-c069dec3529e,Carpentras Berlingot Candy,,
1731,7a76a048-104c-5504-be5e-460813b6c04c,Carrot Flan,,
1642,12997ea2-aa28-5a64-8341-ae36c3b09e7b,Carrot Puree,,
1464,22ba9456-6bfc-5831-8cc4-fc6f1e55ce6d,Cassoulet,,
7763,aef5d30e-23d5-5a26-9c24-f7b5895a668e,Chicken Phyllo Pie,,
7564,b79c6493-9bd7-5097-962d-9acfe27454b6,Chicken Souvlaki,,
7562,e4def5a8-41eb-50e8-9985-cea2b76d87bf,Chicken Souvlaki Pita Wrap,,
7596,b1a53ba7-731f-5676-9997-b7adc261856f,Chicken Souvlaki Platter,,
7568,1ab5d67f-a0ad-5b8c-bca7-859d10b622c4,Chicken Stifado,,
7565,c7c8c6de-9cbf-5427-9cdd-3addbe8f2f9e,Chicken Stuffed with Feta,,
7588,40fcd33d-7d19-523d-9935-5544da0b9fc2,Chicken Thighs with Kalamata Olives,,
7597,55125cd6-8b3e-52af-b331-c67f7491e2a3,Chicken Wrapped in Vine Leaves,,
7598,7f00bdd7-0b15-5d6b-a963-f74f8ea8b4a8,Chicken and Chickpea Stew,,
7592,55347e0c-0c8c-5f77-96ab-66199e6e9216,Chicken and Halloumi Skewers,,
4165,802c50aa-b713-5949-b25d-baa9165a770d,Cappuccino,,
3733,d09a5eb8-94ce-5765-bc0a-252f030fa2fe,Caprese Salad,,
3909,12192178-d09d-5daf-a2d0-1d252bfca158,Caprese Side Salad,,
3768,c4938e8c-f919-5b19-b9e7-1f953d0efc9d,Caprese Skewers,,
3396,54b88868-9fe3-57bf-91ff-9feaee43e786,Capricciosa Pizza,,
4135,4dc2c0c3-46b1-5a48-a395-5b60a077d298,Carbonara Sauce,,
4235,f59ca8a4-0811-558a-9319-6347919c85b6,Carpaccio Di Manzo,,
3523,f41f9b5a-690d-5d31-a749-5a01910e82e4,Carrot and Ginger Soup Italian Style,,
3848,5e2206fc-0363-5621-9d83-24c07047b207,Carrots with Marsala,,
3948,31c73dde-62c0-5431-845c-9ae71a93341f,Carta Di Musica,,
8449,628a3feb-32f1-5a66-965c-1f9ca5c112fb,Dry Curry,,
8457,4ec9fe8d-3f99-57aa-ad05-bc4a7f9bc598,Ebi Chahan,,
8465,5db00fa0-cdb8-52c5-9d2a-d6753c961f4b,Ebi Doria,,
8542,50981440-b9e7-5640-915c-eab582b9021b,Ebi Fry,,
8899,c99dfcd1-887f-5874-be2e-5bfee8e0356f,Ebi Fry Bento,,
8847,31cf9d1c-ee5b-5b9d-9c6e-8ee44b309fe1,Ebi Fry Sandwich,,
8885,045d3d50-230c-5fde-8939-0f8d853b3c84,Ebi Fry Teishoku,,
8822,e4d71993-7ea7-5121-babd-1be9dfeb053a,Ebi Gratin,,
8552,1815a070-84e5-551f-af23-4c6c9d515ad6,Ebi Katsu,,
8313,a41c33fc-1904-52db-8d37-fc6ecbc64576,Ebi Nigiri,,
4781,c71b7c69-4702-5160-b1b9-ba547ec72925,Camarones Rancheros,,
4776,c79dfc12-a476-5c6f-b6ef-7c188912387e,Camarones a La Diabla,,
4862,f870b00f-db1a-5609-bbc5-33d6b64efca9,Camote Al Horno,,
5044,71aa8812-f735-531b-9f9a-86e7de4c020e,Camote Enmielado,,
5030,53f99b02-df4a-5373-be1e-2af51c7d69f5,Camotes Poblanos,,
4800,dbb83c92-3e97-5532-8929-a6d233b3d32b,Campechana De Mariscos,,
5097,52eeffe7-1673-58a9-a2dc-918badbf444a,Campechanas,,
5205,36435254-05a4-57ee-aeed-2b13c23bb365,Campeche Pan De Cazon,,
5272,3575b24c-57b0-5f38-9faf-22f4000dd145,Cantina Botana Spread,,
5002,633306d2-8509-5f2e-9dc9-4e0cd2d99afe,Capirotada,,
9670,6505b8d0-f6bc-5bab-bad7-1619d1ad2140,Broccoli Cream Soup,,
9823,f8f590fe-9ab0-50a9-a4e4-abf79f43fc0f,Broccoli with Olive Oil and Lemon,,
9577,61943f5c-0e88-5394-bf9f-2d6d58b64759,Butelo with Casulas,,
9598,92fe0122-4ca8-5d8d-b658-c9427b6ac54d,Cabbage Rice,,
9806,4be52703-7abc-5ec0-9d22-1370703520b0,Cabbage and Carrot Slaw,,
9700,f8c5e2b1-f3ee-549c-9c69-49cefedf9dd5,Cabbage and Meat Stew,,
9655,999bab77-08a6-5e11-87df-e0a779d1b3a6,Cabbage and Potato Soup,,
9574,183e86db-5da2-5039-a3f2-e94c8fa25957,Cacholeira Sausage Fried,,
9885,f25d8ed8-600f-5025-aa4d-6bdabb79929d,Cachorro Hot Dog Portuguese Style,,
9311,55d61ce4-a445-574d-aa56-7ebccdac8070,Caldeirada,,
5623,3c789d35-446f-5e51-b617-54e42264487d,Breaded Pig Trotters,,
5353,e3098c92-b3e0-59b4-a2e7-eb703d6c6d21,Broad Bean Soup,,
5430,737dcaec-7b14-526a-b0c4-8c49d646b523,Broad Beans with Ham,,
5800,c999e2b6-c700-5d00-9664-26d0f748617d,Broken Eggs with Chistorra and Potatoes,,
5679,fa6e6037-f762-512d-8c69-4ac86d642cc9,Brown Crab,,
6261,eba28d6c-e884-55e1-950d-b6c3e5efd04b,Brussels Sprouts with Ham,,
5582,c762f2c2-c4ff-579a-8cb7-4ee8e4e61040,Butifarra Con Mongetes,,
5570,fabf653d-e12f-58e2-92fa-d42f0b507396,Butifarra a La Brasa,,
5407,e31df34a-0672-5680-9965-65adaa04db91,Buñuelos De Bacalao,,
5892,467fdf40-2b1c-5a0a-bb2e-bcad0bbd940b,Buñuelos De Bacalao Dulce,,
2366,614f426d-b01f-5143-9c5f-41c3c22791ac,Goong Pad Sataw,,
2675,66f6f755-2dea-5b38-8319-79f61c7a5d75,Goong Pad Sauce Makham,,
3008,29dd58f7-dd8e-57a5-a857-bb0b6f77020e,Goong Pao,,
3063,d1d453bd-8198-515d-87c9-6382ffbd2b60,Goong Phao,,
2736,b0d8375c-7d7f-5e1f-9d7b-f3fc249190a9,Goong Sarong,,
2674,2cf226c1-8b9d-5f75-9d4d-abe710a5228d,Goong Tempura,,
2672,773813d6-1e10-5690-8efb-bda8ca65e4ad,Goong Tod Kratiam,,
2671,e605da79-9e9c-58a3-ae52-18337cbb590f,Goong Yang,,
3229,d3d73dc7-fc85-5cdd-8731-896f5b09adf8,Green Curry with Bamboo Shoot,,
2232,a0122cea-8320-52a2-96e3-a9817c84bf21,Green Curry with Beef,,
6529,d9c7cb39-7d84-5d99-b177-3458c4547911,Borek Plate,,
6987,3d19c0f6-3144-5630-82c3-e7c3b1d4fee6,Bosnian Spiral Pastry,,
7107,92977bf7-57b6-55c2-9c6e-f26c3212672e,Boza,,
6693,b74c8e9d-ee3f-5fd9-bb83-1afeb2129601,Breakfast Frankfurters,,
7023,4b852e8a-c958-52da-a766-731ccd8c1c46,Broad Bean Rice Pilaf,,
7057,53290f15-0eb4-57b2-b11b-aa90493d51c1,Broccoli Gratin,,
6962,a9db7efe-135b-56c8-b8dc-f14b9d7c854c,Broccoli Soup,,
7026,49b732fc-f372-5bf9-9c9e-b6abe6d08695,Bukhara-style Pilaf,,
6977,655b6bbb-3824-54bc-a2ab-a5746597195a,Bulgur Soup,,
6434,e1c777f5-1cd5-570e-a8a2-c4d90c0ae542,Bulgur Wheat Pilaf,,
255,b3d642f8-d39f-510a-acd8-6f051961bf2d,Braised Pork Shanks,,
146,d067dcb5-eea3-51f5-8028-ea7d67b4acb0,Braised Short Ribs,,
735,8728402b-4f7d-57ee-8c0d-31e3a15b6c31,Bran Muffin,,
1107,f6d99051-f839-5a6f-b267-8d9213481327,Bran Muffins,,
269,3c1135d6-0cee-50f5-8341-6fc53803871c,Bratwurst with Sauerkraut,,
867,95b18a75-5637-56f1-9a24-410c1a08b81c,Bread Pudding Classic American,,
495,0799ccf7-17e3-579f-b72b-3bff81d15cf2,Bread Pudding New Orleans,,
973,1ce74aa4-1f8b-5f7d-a511-934c98a8f711,Bread and Butter Pickles,,
231,49745627-5830-5ac3-b651-4ad14278ccf4,Breaded Pork Chops,,
29,5872297e-b35d-5ca4-99fe-08b28f267bd2,Breakfast Burger with Hash Brown,,
1875,88b4345e-10ca-58a1-ab6a-0ea93353afdd,Cat's Tongue Cookie,,
1631,2609eafb-5b4f-50b3-9d2d-47fde5274cf8,Cauliflower Gratin,,
1646,6d115c66-2901-5388-8dcb-736a576ea570,Celeriac Purée,,
1182,3245310b-2b07-5ebe-a577-b40b1f61e9b7,Celeriac Remoulade,,
1918,f49a58c8-6d86-59da-bb1d-2a64c217e9b5,Chantilly Cream,,
2034,7c4e39c4-415f-58c0-9036-329bd8e0191f,Charcutiere Sauce,,
2133,a5cef41b-db95-537a-88ca-3b1a7261b968,Charente Butter Cookie,,
1703,fc3986c5-1882-525e-8920-a95f9687c6d2,Chateau Potatoes,,
1738,ffb8a5e0-139c-5e84-9dde-a5ba2b562d2b,Cheese Fondue,,
1210,b6e38188-aa8c-5198-9d45-94d5f18ffcc5,Cheese Matchstick Pastries,,
7578,f363a713-df15-5dce-aa40-56b12e9c6b3c,Chicken and Leek Pie,,
7595,f1d9d683-62ae-5315-8623-f5b9773074c2,Chicken and Mushroom Stew Greek-style,,
7580,47952a6b-86d4-5fc4-8fc7-5cd295b26a8d,Chicken and Orzo One-pot,,
7583,8c74e1e5-c413-59b5-bab0-5d4c90ec4515,Chicken and Potato Lemon Bake,,
7577,d4b04936-e229-5994-9460-e8256160fb7e,Chicken and Rice Pilaf,,
7571,8cb47476-8d3d-5a7e-9f76-9eb900d290d2,Chicken with Artichokes Avgolemono,,
7686,acb4d463-e8af-59aa-82d0-02378ae8f8ed,Chicken with Eggplant and Feta Bake,,
7603,06ac0eb1-fec1-5c7a-833d-83500d4b23e5,Chicken with Fennel and Olives,,
7584,5a62b6bd-da56-5215-b586-bb73e96c1f48,Chicken with Green Beans and Tomato,,
7558,b2f5cc93-56ce-54cb-b0fe-58d8f085bb65,Chicken with Okra,,
4268,b9d8d53c-65a6-5e64-b0c0-eaf2dc2522c1,Carta Di Musica,,
4037,a267850e-7839-50e7-9f1b-9e5197711db1,Cartellate Pugliesi,,
3305,9190df6b-80f4-5c88-a6f9-269abf478187,Casarecce with Swordfish,,
3963,7237a1aa-f183-57c2-8707-3cea9093c63b,Casatiello Napoletano,,
3395,57e8d801-d81c-5a90-8503-dfebd579a9f2,Casoncelli Alla Bergamasca,food_dataset_v2\recipe_images\3395_casoncelli_alla_bergamasca.jpg,cloudflare_url/recipe_images/57e8d801-d81c-5a90-8503-dfebd579a9f2.jpg
4118,24665f3a-1ca3-555c-ad06-a27a5890bd2c,Cassata Al Forno,food_dataset_v2\recipe_images\4118_cassata_al_forno.jpg,cloudflare_url/recipe_images/24665f3a-1ca3-555c-ad06-a27a5890bd2c.jpg
4072,6c493366-6eb8-58ae-81bf-76eb2e0421d7,Cassata Gelata,food_dataset_v2\recipe_images\4072_cassata_gelata.jpg,cloudflare_url/recipe_images/6c493366-6eb8-58ae-81bf-76eb2e0421d7.jpg
3998,289b98de-e3bc-519b-8735-ca0930bbd2d1,Cassata Siciliana,food_dataset_v2\recipe_images\3998_cassata_siciliana.jpg,cloudflare_url/recipe_images/289b98de-e3bc-519b-8735-ca0930bbd2d1.jpg
4116,c7bec255-9d7c-5a44-950d-7b3a99608c3c,Cassatelle Siciliane,food_dataset_v2\recipe_images\4116_cassatelle_siciliane.jpg,cloudflare_url/recipe_images/c7bec255-9d7c-5a44-950d-7b3a99608c3c.jpg
4050,a4cbdaa8-a71c-53fb-9a33-860e61218e8d,Castagnaccio,,
8636,cad93f40-c5cf-55af-958d-bf4b8bf41653,Ebi Tempura,food_dataset_v2\recipe_images\8636_ebi_tempura.jpg,cloudflare_url/recipe_images/cad93f40-c5cf-55af-958d-bf4b8bf41653.jpg
8675,fd239ed6-bc05-5018-8a44-74a18d9c20f7,Ebiten,,
9105,585bddb1-38d1-598a-84e9-5bd403e66c25,Echizen Oroshi Soba,food_dataset_v2\recipe_images\9105_echizen_oroshi_soba.jpg,cloudflare_url/recipe_images/585bddb1-38d1-598a-84e9-5bd403e66c25.jpg
8690,1a73fc9e-499c-5349-a001-cfca7d982bf6,Edamame,food_dataset_v2\recipe_images\8690_edamame.jpg,cloudflare_url/recipe_images/1a73fc9e-499c-5349-a001-cfca7d982bf6.jpg
8306,41031da6-0857-5a93-868d-70caf1e11dc0,Edamame Potage,food_dataset_v2\recipe_images\8306_edamame_potage.jpg,cloudflare_url/recipe_images/41031da6-0857-5a93-868d-70caf1e11dc0.jpg
9091,8abdbd83-1323-5410-9288-e74b46e2d6d8,Edo-mae Sushi,food_dataset_v2\recipe_images\9091_edo_mae_sushi.jpg,cloudflare_url/recipe_images/8abdbd83-1323-5410-9288-e74b46e2d6d8.jpg
8295,af0eb8fd-42fd-5ab3-943a-1e33d75d645c,Egg Tofu Soup,food_dataset_v2\recipe_images\8295_egg_tofu_soup.jpg,cloudflare_url/recipe_images/af0eb8fd-42fd-5ab3-943a-1e33d75d645c.jpg
9192,374b7276-e782-5c0f-8930-0f693173eb1d,Ehomaki,,
8353,38134058-6462-525a-adc0-b973eb5effee,Ehou Maki,food_dataset_v2\recipe_images\8353_ehou_maki.jpg,cloudflare_url/recipe_images/38134058-6462-525a-adc0-b973eb5effee.jpg
8893,1fbe3e77-21dc-5c4f-a576-b4e5b5d70bf7,Ekiben,,
5251,76b9d6d3-e96e-5743-be9d-f0a0bd821122,Capirotada,food_dataset_v2\recipe_images\5251_capirotada.jpg,cloudflare_url/recipe_images/76b9d6d3-e96e-5743-be9d-f0a0bd821122.jpg
5079,43a0990f-6c4d-5000-bfd2-30949b99a07e,Carlota De Limón,food_dataset_v2\recipe_images\5079_carlota_de_limón.jpg,cloudflare_url/recipe_images/43a0990f-6c4d-5000-bfd2-30949b99a07e.jpg
4607,3ce1ed07-ffbc-5fac-a5ee-7583c417af78,Carne Asada,food_dataset_v2\recipe_images\4607_carne_asada.jpg,cloudflare_url/recipe_images/3ce1ed07-ffbc-5fac-a5ee-7583c417af78.jpg
4597,386e7bbb-f1c0-5255-966b-15f45d4ed8e7,Carne Asada Burrito,food_dataset_v2\recipe_images\4597_carne_asada_burrito.jpg,cloudflare_url/recipe_images/386e7bbb-f1c0-5255-966b-15f45d4ed8e7.jpg
4632,71cfeac3-29cb-5d73-9d86-3b667c592f82,Carne Asada Tampiqueña,food_dataset_v2\recipe_images\4632_carne_asada_tampiqueña.jpg,cloudflare_url/recipe_images/71cfeac3-29cb-5d73-9d86-3b667c592f82.jpg
4614,c8980751-6572-577b-a46f-81eae3631eed,Carne Con Chile,food_dataset_v2\recipe_images\4614_carne_con_chile.jpg,cloudflare_url/recipe_images/c8980751-6572-577b-a46f-81eae3631eed.jpg
4638,b7bfe722-b562-5662-9054-6639a9af994c,Carne Con Nopales,food_dataset_v2\recipe_images\4638_carne_con_nopales.jpg,cloudflare_url/recipe_images/b7bfe722-b562-5662-9054-6639a9af994c.jpg
4613,c2dbbd0f-d065-5242-979d-535c74b6f8fd,Carne Con Papas,food_dataset_v2\recipe_images\4613_carne_con_papas.jpg,cloudflare_url/recipe_images/c2dbbd0f-d065-5242-979d-535c74b6f8fd.jpg
4639,58d24134-8950-55a7-972e-98fe4a3bb92a,Carne Con Rajas,food_dataset_v2\recipe_images\4639_carne_con_rajas.jpg,cloudflare_url/recipe_images/58d24134-8950-55a7-972e-98fe4a3bb92a.jpg
4610,26a4cba2-689f-51d5-a50b-2a655634cb2e,Carne Deshebrada,food_dataset_v2\recipe_images\4610_carne_deshebrada.jpg,cloudflare_url/recipe_images/26a4cba2-689f-51d5-a50b-2a655634cb2e.jpg
9695,d3eea4be-77ed-5804-91ad-af111468dbd8,Caldeirada De Peixe,food_dataset_v2\recipe_images\9695_caldeirada_de_peixe.jpg,cloudflare_url/recipe_images/d3eea4be-77ed-5804-91ad-af111468dbd8.jpg
9668,ba471212-df41-57a2-b6c1-9e3e479be009,Caldo De Peixe,food_dataset_v2\recipe_images\9668_caldo_de_peixe.jpg,cloudflare_url/recipe_images/ba471212-df41-57a2-b6c1-9e3e479be009.jpg
10161,9c8085b7-f162-532a-96c6-9cf0a71cda1e,Caldo Verde,food_dataset_v2\recipe_images\10161_caldo_verde.jpg,cloudflare_url/recipe_images/9c8085b7-f162-532a-96c6-9cf0a71cda1e.jpg
9897,864a7cc9-5907-5329-b633-266e2ea1e2e7,Caracóis,food_dataset_v2\recipe_images\9897_caracóis.jpg,cloudflare_url/recipe_images/864a7cc9-5907-5329-b633-266e2ea1e2e7.jpg
9962,04925fc7-852b-5ef6-a27c-bb79ee9f2135,Caramel Flan with Coffee,food_dataset_v2\recipe_images\9962_caramel_flan_with_coffee.jpg,cloudflare_url/recipe_images/04925fc7-852b-5ef6-a27c-bb79ee9f2135.jpg
9977,4219f151-61f2-53c3-91d1-017b7643af7b,Caramelized Orange Slices,food_dataset_v2\recipe_images\9977_caramelized_orange_slices.jpg,cloudflare_url/recipe_images/4219f151-61f2-53c3-91d1-017b7643af7b.jpg
10153,a2989503-b96c-5267-b321-91881b171142,Carob Cake Algarve,food_dataset_v2\recipe_images\10153_carob_cake_algarve.jpg,cloudflare_url/recipe_images/a2989503-b96c-5267-b321-91881b171142.jpg
9852,a9a1de4d-0454-536e-aa4f-11a1775c7f11,Carrot Fritters,food_dataset_v2\recipe_images\9852_carrot_fritters.jpg,cloudflare_url/recipe_images/a9a1de4d-0454-536e-aa4f-11a1775c7f11.jpg
9601,765fba07-7a9b-5849-8071-592a921e2b2e,Carrot Rice,food_dataset_v2\recipe_images\9601_carrot_rice.jpg,cloudflare_url/recipe_images/765fba07-7a9b-5849-8071-592a921e2b2e.jpg
9795,6ca5fd1c-9a5e-5d94-9613-78773933b73d,Carrot and Coriander Salad,food_dataset_v2\recipe_images\9795_carrot_and_coriander_salad.jpg,cloudflare_url/recipe_images/6ca5fd1c-9a5e-5d94-9613-78773933b73d.jpg
5827,0936c321-6379-5f74-a8e3-ac9659603f66,Buñuelos De Calabaza,food_dataset_v2\recipe_images\5827_buñuelos_de_calabaza.jpg,cloudflare_url/recipe_images/0936c321-6379-5f74-a8e3-ac9659603f66.jpg
5860,b7234a05-3cf6-5944-9dc8-2383f3772e88,Buñuelos De San Jose,food_dataset_v2\recipe_images\5860_buñuelos_de_san_jose.jpg,cloudflare_url/recipe_images/b7234a05-3cf6-5944-9dc8-2383f3772e88.jpg
6139,b2dccb90-dc0a-54fe-be65-0b003c3d87b9,Buñuelos De Semana Santa,food_dataset_v2\recipe_images\6139_buñuelos_de_semana_santa.jpg,cloudflare_url/recipe_images/b2dccb90-dc0a-54fe-be65-0b003c3d87b9.jpg
6148,b6b4e60f-b713-5ace-9c08-fa36ae10aae5,Buñuelos De Todos Los Santos,food_dataset_v2\recipe_images\6148_buñuelos_de_todos_los_santos.jpg,cloudflare_url/recipe_images/b6b4e60f-b713-5ace-9c08-fa36ae10aae5.jpg
5529,e49a453d-b46d-56a0-bf4c-3b30a649a889,Cabrito Al Ajillo,food_dataset_v2\recipe_images\5529_cabrito_al_ajillo.jpg,cloudflare_url/recipe_images/e49a453d-b46d-56a0-bf4c-3b30a649a889.jpg
5528,56c3a67e-4354-5fab-8120-4fd2f41f5501,Cabrito Asado,food_dataset_v2\recipe_images\5528_cabrito_asado.jpg,cloudflare_url/recipe_images/56c3a67e-4354-5fab-8120-4fd2f41f5501.jpg
5558,f8d6ca0e-3b8c-55fb-8a52-927a15c09051,Cachopo Asturiano,food_dataset_v2\recipe_images\5558_cachopo_asturiano.jpg,cloudflare_url/recipe_images/f8d6ca0e-3b8c-55fb-8a52-927a15c09051.jpg
5960,01ce55d6-ce33-5cb0-8e73-230795b44502,Cachopo Asturiano,food_dataset_v2\recipe_images\5960_cachopo_asturiano.jpg,cloudflare_url/recipe_images/01ce55d6-ce33-5cb0-8e73-230795b44502.jpg
5729,486ac11b-4c00-58fb-aa13-b7cca8865cd4,Calabacines Rellenos,food_dataset_v2\recipe_images\5729_calabacines_rellenos.jpg,cloudflare_url/recipe_images/486ac11b-4c00-58fb-aa13-b7cca8865cd4.jpg
5376,a9887e93-5faa-54d4-ba45-c5f8199a89df,Calamares a La Romana,food_dataset_v2\recipe_images\5376_calamares_a_la_romana.jpg,cloudflare_url/recipe_images/a9887e93-5faa-54d4-ba45-c5f8199a89df.jpg
2239,1631aaf6-0a42-5b32-8934-625aa2b5492c,Green Curry with Chicken,food_dataset_v2\recipe_images\2239_green_curry_with_chicken.jpg,cloudflare_url/recipe_images/1631aaf6-0a42-5b32-8934-625aa2b5492c.jpg
2235,87e1133c-84fb-52fe-8bb3-9f7fe26ef74d,Green Curry with Duck,food_dataset_v2\recipe_images\2235_green_curry_with_duck.jpg,cloudflare_url/recipe_images/87e1133c-84fb-52fe-8bb3-9f7fe26ef74d.jpg
2236,00454711-a253-57ea-8b95-3574eb92af1b,Green Curry with Eggplant,food_dataset_v2\recipe_images\2236_green_curry_with_eggplant.jpg,cloudflare_url/recipe_images/00454711-a253-57ea-8b95-3574eb92af1b.jpg
